netsuite_internal_id,netsuite_id,name,sales_rep_name,missing_email,missing_address,internal_nsa_email,email_raw,phone,address_raw,city,state,zip,parent_name,reasons
4391,1337,Yours in Soccer,Mike Mercuriali,yes,yes,,,,"Yours in Soccer
United States",,,,,no customer email; missing structured address
5141,5295,Yuba City HS Football,Jered Hunt,,yes,,jlessard@ycusd.org,,"Jonah Leonard
Yuba City HS Football
Yuba City CA 95991
United States",Yuba City,CA,95991,,missing structured address
3918,544,Yucca Valley HS Girls Soccer,Jered Hunt,yes,,,,,"Ryan Dougherty
Yucca Valley HS Girls Soccer
7600 Sage Ave
Yucca Valley CA 92284
United States",Yucca Valley,CA,92284,,no customer email
4043,1048,Yuma Lutheran High School,Mike Mercuriali,yes,,yes,merc@nationalsportsapparel.com,,"Yuma Lutheran High School
2555 S Engler Ave
Yuma AZ 85365
United States",Yuma,AZ,85365,,no customer email; had NSA-internal email (merc@nationalsportsapparel.com)
5009,5184,Ziething Cabinets,Jered Hunt,yes,,,,,"Kyle Ziething
Ziething Cabinets
200 Briggs Ave
Costa Mesa CA 92626
United States",Costa Mesa,CA,92626,,no customer email
5322,5457,Zoom Recreation,Jered Hunt,,yes,,ryan@zoomrecreation.com,,"Ryan De La Rosa
Zoom Creation
United States",,,,,missing structured address
3269,,Incline Football,Tim Kelly,yes,,yes,tk@nationalsportsapparel.com,,"Incline Boosters Club
499 Village Blvd
Incline Village NV 89451
United States",Incline Village,NV,89451,Incline High School,no customer email; had NSA-internal email (tk@nationalsportsapparel.com)
2858,,Bishop Alemany Girl's Golf,Jered Hunt,yes,,,,,"Bishop Alemany Girl's Golf
Casey Vear
11111 N Alemany Dr
Mission Hills CA 91345
United States",Mission Hills,CA,91345,Bishop Alemany HS,no customer email
5201,,Richard Perez,Andrea,yes,yes,,,,"Richard Perez
United States",,,,,no customer email; missing structured address
4201,,D.A.R.,Gayle Peterson,,yes,,sandercsr@gmail.com,,,,,,,missing structured address
3258,,Harding Football,Steve Peterson,yes,yes,,,,,,,,,no customer email; missing structured address
3271,,Compton College Soccer,Jered Hunt,yes,yes,,,,,,,,,no customer email; missing structured address
3272,,Michael Moraga OTR,Jered Hunt,yes,yes,,,,,,,,,no customer email; missing structured address
3275,,Conejo Bulldogs,Jered Hunt,yes,yes,,,,,,,,,no customer email; missing structured address
3276,,Milpitas Little League,SBS,yes,yes,,,,,,,,,no customer email; missing structured address
3288,,Thousand Oaks Knights,Jered Hunt,yes,yes,,,,,,,,,no customer email; missing structured address
3273,,jesse Bethel HS Athletics,Steve Peterson,yes,yes,,,,,,,,,no customer email; missing structured address
3277,,West Hills Cross Country,Jered Hunt,yes,yes,,,,,,,,West Hills High School,no customer email; missing structured address
3241,,Orange Vista HS Volleyball,Jered Hunt,,yes,,avelasquez@valverde.edu,,,,,,,missing structured address
3282,,Esperanza Basketball,Jered Hunt,yes,yes,,,,,,,,Esperanza High School,no customer email; missing structured address
3260,,Overfelt High School,SBS,yes,yes,,,,,,,,,no customer email; missing structured address
3505,,Long Beach Poly HS Girls Basketball,Jered Hunt,,yes,,buggs061@yahoo.com,,,,,,,missing structured address
3991,,Valley Pure,Kevin McCormack,yes,yes,yes,kevin@nationalsportsapparel.com,,,,,,,no customer email; had NSA-internal email (kevin@nationalsportsapparel.com); missing structured address
2612,,Ontario Reign,Jered Hunt,,yes,,cjohns@lakings.com,,"Ontario Reign
Clayton Johns
555 N Nash St
El Segundo CA 
United States",El Segundo,CA,,,missing structured address
3002,,Orange Lutheran Ice Hockey,Chase Koissian,yes,,,,(714) 998-5151,"Orange Lutheran Ice Hockey
2222 N. Santiago Blvd.
Orange CA 92867
United States",Orange,CA,92867,Orange Lutheran Ice Academy,no customer email
3115,,Valencia HS Dance,Chase Koissian,yes,,,,,"Valencia HS Dance
28325 Granite Ct.
Valencia CA 91354 
United States",Valencia,CA,91354,,no customer email
3900,,Orange HS Boys Basketball,Aaron Mason,yes,,,,(562) 685-2736,"Orange HS Boys Basketball - Attn: Boys Basketball
1005 Highland St.
Santa Ana CA 92703
United States",Santa Ana,CA,92703,,no customer email
3626,,Robert McQueen High School,Tim Kelly,yes,,,,(775) 746-5880,"Robert McQueen High School
6055 Lancer St
Reno NV 89523
United States",Reno,NV,89523,,no customer email
3283,,Francisco Rios,Jered Hunt,yes,yes,,,,"Francisco Rios
United States",,,,,no customer email; missing structured address
2947,,Fresno Pacific Sports Medicine,Steve Peterson,yes,,yes,steve@nationalsportsapparel.com,(559) 453-2000,"Fresno Pacific Sports Medicine
1717 S Chestnut Ave
Fresno CA 93702
United States",Fresno,CA,93702,Fresno Pacific University,no customer email; had NSA-internal email (steve@nationalsportsapparel.com)
3649,,Modesto Youth Basketball League,John Miller,,yes,,allouttrainingllc@gmail.com,(209) 328-8890,"Modesto Youth Basketball League
United States",,,,,missing structured address
3641,,Ripon Christian Football,Jeff Bianchini,yes,,yes,steve@nationalsportsapparel.com,,"Ripon Christian Football
435 Maple Avenue
Ripon CA 95366
United States",Ripon,CA,95366,Ripon Christian High School,no customer email; had NSA-internal email (steve@nationalsportsapparel.com)
3636,,Incline Golf,Tim Kelly,yes,,yes,tk@nationalsportsapparel.com,,"Incline Golf
Attn: Tim Kelly
499 Village Blvd
Incline Village NV 89451
United States",Incline Village,NV,89451,Incline High School,no customer email; had NSA-internal email (tk@nationalsportsapparel.com)
3581,,Capital Christian HS Softball,John Miller,yes,,,,,"Capital Christian HS 
Attn: Softball
9470 Micron Ave
Sacramento CA 95827
United States",Sacramento,CA,95827,Capital Christian HS,no customer email
3747,,Chesterton Academy,Jeff Bianchini,yes,,yes,jeff@nationalsportsapparel.com,,"Chesterton Academy
Attn: Dean Perkins
4325 Don Julio Blvd
North Highlands CA 95660 
United States",North Highlands,CA,95660,,no customer email; had NSA-internal email (jeff@nationalsportsapparel.com)
3767,,Biancani Fitness Dynamics,Jeff Bianchini,yes,,,,(916) 835-4856,"Biancani Fitness Dynamics
Al Biancani
1650 Lead Hill Blvd
Roseville CA 95661
United States",Roseville,CA,95661,,no customer email
3554,,Fresno Volleyball Club,Jered Hunt,yes,yes,,,,"Fresno Volleyball Club
United States",,,,,no customer email; missing structured address
3572,,Mesa Verde Baseball,John Miller,yes,,yes,jmiller@nationalsportsapparel.com,,"Mesa Verde High School
7501 Carriage Dr
Citrus Heights CA 95621
United States",Citrus Heights,CA,95621,Mesa Verde High School,no customer email; had NSA-internal email (jmiller@nationalsportsapparel.com)
3552,,Doug Moss,Jered Hunt,,yes,,doug.moss@me.com,,"Doug Moss
United States",,,,,missing structured address
3571,,Mesa Verde Football,John Miller,yes,,,,,"Mesa Verde High School
7501 Carriage Dr
Citrus Heights CA 95621
United States",Citrus Heights,CA,95621,Mesa Verde High School,no customer email
3580,,Just Print It Ink,John Miller,yes,,,,(916) 300-7609,"Just Print It Ink
Bret Penner
217 Kenroy Ln
Roseville CA 95678
United States",Roseville,CA,95678,,no customer email
3570,,Mesa Verde Girl's Basketball,John Miller,yes,,,,,"Mesa Verde High School
7501 Carriage Dr
Citrus Heights CA 95621
United States",Citrus Heights,CA,95621,Mesa Verde High School,no customer email
3647,,Thomas Downey HS,Steve Peterson,yes,,,,,"Thomas Downey HS 
1000 Coffee Rd
Modesto CA 95355
United States",Modesto,CA,95355,,no customer email
3536,,Incline Girl's Basketball,Tim Kelly,yes,,yes,tk@nationalsportsapparel.com,,"Incline Girl's Basketball
499 Village Blvd
Incline Village NV 89451
United States",Incline Village,NV,89451,Incline High School,no customer email; had NSA-internal email (tk@nationalsportsapparel.com)
3648,,Thomas Downey HS Girls' Basketball,John Miller,yes,,,,,"Thomas Downey HS Athletics
Attn: Girls Basketball
1000 Coffee Rd
Modesto CA 95355
United States",Modesto,CA,95355,Thomas Downey HS,no customer email
3590,,Mesa Verde Boys' Basketball,John Miller,yes,,,,,"Mesa Verde High School
Attn: Boys' Basketball
7501 Carriage Dr
Citrus Heights CA 95621
United States",Citrus Heights,CA,95621,Mesa Verde High School,no customer email
3665,,Port City Basketball,John Miller,yes,yes,,,,"Port City Basketball
United States",,,,,no customer email; missing structured address
3284,,Incline Village Recreation Center,Steve Peterson,yes,,,,,"Incline Village Recreation Center
980 Incline Way
Incline Village NV 89451
United States",Incline Village,NV,89451,Incline High School,no customer email
3627,,Robert McQueen High School Basketball,Tim Kelly,yes,,,,(775) 746-5880,"Robert McQueen High School
Attn: Basketball
6055 Lancer St
Reno NV 89523
United States",Reno,NV,89523,Robert McQueen High School,no customer email
4050,,Independence High Booster Club,Kevin McCormack,yes,,yes,kevin@nationalsportsapparel.com,,"Richard Ross
Independence High Booster Club c/o Boys Basketball
8001 Old River Rd
Bakersfield CA 93311
United States",Bakersfield,CA,93311,Independence High School,no customer email; had NSA-internal email (kevin@nationalsportsapparel.com)
3620,,Independence Baseball,Kevin McCormack,yes,,yes,kevin@nationalsportsapparel.com,,"Independence Baseball
Richard Ross
8001 Old River Road
BAKERSFIELD CA 93311
United States",BAKERSFIELD,CA,93311,Independence High School,no customer email; had NSA-internal email (kevin@nationalsportsapparel.com)
3664,,Modesto Junior College Football,John Miller,yes,,,,,"Modesto Junior College Football
435 College Ave
Modesto CA 95350
United States",Modesto,CA,95350,,no customer email
3358,,Anthony White,Jered Hunt,,yes,,coachawhite@gmail.com,,"SAC Football
Anthony White
United States",,,,,missing structured address
3457,,Incline Wrestling,Tim Kelly,yes,,yes,tk@nationalsportsapparel.com,,"Incline High School Athletics
Attn: Wrestling
499 Village Blvd
Incline Village NV 89451
United States",Incline Village,NV,89451,Incline High School,no customer email; had NSA-internal email (tk@nationalsportsapparel.com)
3445,,Highlander Pride,Tim Kelly,yes,,yes,tk@nationalsportsapparel.com,,"Highlander Pride
499 Village Blvd
Incline Village NV 89451
United States",Incline Village,NV,89451,,no customer email; had NSA-internal email (tk@nationalsportsapparel.com)
3449,,Incline Cheer,Tim Kelly,yes,,yes,tk@nationalsportsapparel.com,,"Incline High School Athletics
Attn: Cheer
499 Village Blvd
Incline Village NV 89451
United States",Incline Village,NV,89451,Incline High School,no customer email; had NSA-internal email (tk@nationalsportsapparel.com)
3463,,Capital Christian HS,John Miller,yes,,,,,"Capital Christian HS
Attn: Athletics
9470 Micron Ave
Sacramento CA 95827
United States",Sacramento,CA,95827,,no customer email
3472,,Bruce Spielbuehueler,Jered Hunt,yes,yes,,,,"Bruce Spielbuehueler
United States",,,,,no customer email; missing structured address
3259,,KIPP Endeavor College Prep,Steve Peterson,yes,,,,,"KIPP SoCal Public Schools 
Attn: KIPP Endeavor College Prep
1933 S Broadway St. 1144
Los Angeles CA 90001
United States",Los Angeles,CA,90001,,no customer email
3263,,Temple City Football,Jered Hunt,yes,yes,,,,"Temple City Football
United States",,,,,no customer email; missing structured address
3270,,Incline Basketball,Tim Kelly,yes,,yes,tk@nationalsportsapparel.com,,"Incline Basketball
Attn: Tim Kelly
499 Village Blvd
Incline Village NV 89451
United States",Incline Village,NV,89451,Incline High School,no customer email; had NSA-internal email (tk@nationalsportsapparel.com)
3522,,Cross Border Medical Tourism,Gayle Peterson,,yes,,across@servitehs.org,,"Ann Cross
Cross Border Medical Tourism
United States",,,,,missing structured address
3526,,Supernova Volleyball Club,Jered Hunt,yes,yes,,,,"Supernova VB Club
United States",,,,,no customer email; missing structured address
3535,,Incline High Ski Team,Tim Kelly,yes,,yes,tk@nationalsportsapparel.com,,"Incline High School Athletics
Attn: Ski
499 Village Blvd
Incline Village NV 89451
United States",Incline Village,NV,89451,Incline High School,no customer email; had NSA-internal email (tk@nationalsportsapparel.com)
3261,,Saddleback HS Football,Jered Hunt,yes,yes,,,,"Saddleback HS Football
United States",,,,Saddleback High School,no customer email; missing structured address
3551,,Mesa Verde High School,John Miller,yes,,yes,jmiller@nationalsportsapparel.com,,"Mesa Verde High School
7501 Carriage Dr
Citrus Heights CA 95621
United States",Citrus Heights,CA,95621,,no customer email; had NSA-internal email (jmiller@nationalsportsapparel.com)
3059,,Servite Rugby,Steve Peterson,yes,,,,,"Servite Rugby
Servite Rugby
1952 West La Palma Avenue
Anaheim CA 92801
United States",Anaheim,CA,92801,Servite High School,no customer email
3125,,West Valley College Softball,Steve Peterson,yes,,,,,"West Valley Mission CCD Warehouse
Attn: Softball
14000 Fruitvale Ave
Saratoga CA 95070
United States",Saratoga,CA,95070,West Valley College,no customer email
3131,,West Valley College Women's Volleyball,Steve Peterson,yes,,yes,steve@nationalsportsapparel.com,(408) 867-2200,"West Valley Mission CCD Warehouse
Attn: Volleyball
14000 Fruitvale Ave
Saratoga CA 95070
United States",Saratoga,CA,95070,West Valley College,no customer email; had NSA-internal email (steve@nationalsportsapparel.com)
3268,,Incline High School,Tim Kelly,yes,,yes,tk@nationalsportsapparel.com,,"Incline High School
499 Village Ave
Incline Village NV 89451
United States",Incline Village,NV,89451,,no customer email; had NSA-internal email (tk@nationalsportsapparel.com)
3128,,West Valley College Water Polo,Steve Peterson,yes,,,,(408) 867-2200,"West Valley Mission CCD Warehouse
Attn: Water Polo
14000 Fruitvale Ave
Saratoga CA 95070
United States",Saratoga,CA,95070,West Valley College,no customer email
3293,,Fairfield Football,SBS,yes,,,,,"Attn: Fairfeld HS Football
Fairfield Suisun USD
2490 Hilborn Rd
Fairfield CA 94534
United States",Fairfield,CA,94534,Fairfield High School,no customer email
3262,,Santa Barbara Girl's Flag Football,Steve Peterson,yes,,,,,"Santa Barbara Girl's Flag Football
700 E Anapamu St
Santa Barbara CA 93103
United States",Santa Barbara,CA,93103,Santa Barbara Unified School District,no customer email
3274,,Central California Kings Baseball,Jered Hunt,yes,,,,,"Dean Adams
Central California Kings Baseball
205 Cedar St 
Bakersfield CA 93304
United States",Bakersfield,CA,93304,,no customer email
3264,,Sonora HS Boy's Basketball,Jered Hunt,yes,,,,,"Servite High School
Servite High School
1952 West La Palma Avenue
Anaheim CA 92801
United States",Anaheim,CA,92801,,no customer email
3369,,Incline Track & Field,Tim Kelly,yes,,yes,tk@nationalsportsapparel.com,,"Incline High School
Attn: Track & Field
499 Village Blvd
Incline Village NV 89451
United States",Incline Village,NV,89451,Incline High School,no customer email; had NSA-internal email (tk@nationalsportsapparel.com)
3373,,Lake Tahoe School,Tim Kelly,yes,,yes,tk@nationalsportsapparel.com,,"Lake Tahoe School Athletics
995 Tahoe Boulevard
Incline Village NV 89451
United States",Incline Village,NV,89451,Lake Tahoe School High School,no customer email; had NSA-internal email (tk@nationalsportsapparel.com)
3375,,Lake Tahoe School Girl's Basketball,Tim Kelly,yes,,yes,tk@nationalsportsapparel.com,,"Lake Tahoe School Athletics
Attn: Girls Basketball
995 Tahoe Boulevard
Incline Village NV 89451
United States",Incline Village,NV,89451,Lake Tahoe School High School,no customer email; had NSA-internal email (tk@nationalsportsapparel.com)
2484,,Contra Costa Football,Steve Peterson,yes,,,,(510) 235-7800,"Contra Costa Football
Denine Colbert
2600 Mission Bell Dr.
San Pablo CA 94806
United States",San Pablo,CA,94806,,no customer email
3403,,St. Rose School,Denis Bobarykin,yes,,,,,"St. Rose School
633 Vine Ave. 
Roseville CA 95678
United States",Roseville,CA,95678,,no customer email
3374,,Lake Tahoe School Track & Field,Tim Kelly,yes,,yes,tk@nationalsportsapparel.com,,"Lake Tahoe School Athletics
Attn: Track & Field
995 Tahoe Boulevard
Incline Village NV 89451
United States",Incline Village,NV,89451,Lake Tahoe School High School,no customer email; had NSA-internal email (tk@nationalsportsapparel.com)
3308,,Incline Girl's Volleyball,Tim Kelly,yes,,yes,tk@nationalsportsapparel.com,,"Incline HS Volleyball
499 Village Blvd
Incline Village NV 89451
United States",Incline Village,NV,89451,Incline High School,no customer email; had NSA-internal email (tk@nationalsportsapparel.com)
3399,,Incline Cross Country,Tim Kelly,yes,,yes,tk@nationalsportsapparel.com,,"Incline HS Cross Country
499 Village Ave
Incline Village NV 89451
United States",Incline Village,NV,89451,Incline High School,no customer email; had NSA-internal email (tk@nationalsportsapparel.com)
3122,,West Valley College Baseball,Steve Peterson,yes,,,,,"West Valley Mission CCD Warehouse
Attn: Baseball
14000 Fruitvale Ave
Saratoga CA 95070
United States",Saratoga,CA,95070,West Valley College,no customer email
3120,,Villa Park HS Softball,Steve Peterson,yes,,,,(714) 785-3449,"Villa Park HS Softball
Villa Park HS Softball
18402 Taft Ave.
Villa Park CA 92861
United States",Villa Park,CA,92861,Villa Park High School,no customer email
2942,,Fairfield Volleyball,SBS,yes,,,,,"Fairfield Volleyball
Fairfield Volleyball
2490 Hilborn Rd
Fairfield CA 94534
United States",Fairfield,CA,94534,Fairfield High School,no customer email
2948,,Fresno Pacific Swim,Steve Peterson,yes,,,,(559) 453-2000,"Fresno Pacific Swim
Fresno Pacific Swim
1717 S Chestnut Ave
Fresno CA 93702
United States",Fresno,CA,93702,Fresno Pacific University,no customer email
2954,,Fresno Pacific Women's Volleyball,Steve Peterson,yes,,yes,steve@nationalsportsapparel.com,,"Fresno Pacific Women's Volleyball
Fresno Pacific Women's Volleyball
1717 S Chestnut Ave.
Fresno CA 93702
United States",Fresno,CA,93702,Fresno Pacific University,no customer email; had NSA-internal email (steve@nationalsportsapparel.com)
2956,,J Serra Baseball,Chase Koissian,yes,,yes,chase@nationalsportsapparel.com,,"J Serra Baseball
Brett Kay
26351 Junipero Serra Road
San Juan Capistrano CA 92675
United States",San Juan Capistrano,CA,92675,J Serra High School,no customer email; had NSA-internal email (chase@nationalsportsapparel.com)
2970,,Mission College Women's Badminton,SBS,yes,,,,,"Mission College Women's Badminton
Mission College Women's Badminton
3000 Mission College Blvd
Santa Clara CA 95054
United States",Santa Clara,CA,95054,Mission College,no customer email
2972,,Mission College Women's Tennis,SBS,yes,,,,,"Mission College Women's Tennis
Mission College Women's Tennis
3000 Mission College Blvd
Santa Clara CA 95054
United States",Santa Clara,CA,95054,Mission College,no customer email
2988,,Orange Lutheran ESports,Jered Hunt,yes,,,,,"Orange Lutheran ESports
Orange Lutheran ESports
2222 N. Santiago Blvd.
Orange CA 92867
United States",Orange,CA,92867,Orange Lutheran High School,no customer email
3011,,Orange Lutheran Sports Performance,Chase Koissian,yes,,,,(714) 282-4656,"Orange Lutheran Sports Performance
Orange Lutheran Sports Performance
2222 N. Santiago Blvd.
Orange CA 92867
United States",Orange,CA,92867,Orange Lutheran High School,no customer email
3035,,Santa Ana College Football,Jered Hunt,yes,,,,,"Santa Ana College Football
1st. Floor, Room 109
2323 N. Broadway
Santa Ana CA 92706
United States",Santa Ana,CA,92706,Santa Ana College,no customer email
3043,,Servite Advancement,Gayle Peterson,yes,,,,,"Servite Advancement
Servite Advancement
1952 West La Palma Avenue
Anaheim CA 92801
United States",Anaheim,CA,92801,Servite High School,no customer email
3045,,Servite Aquatics,Gayle Peterson,yes,,,,,"Servite Aquatics
Servite Aquatics
1952 West La Palma Avenue
Anaheim CA 92801
United States",Anaheim,CA,92801,Servite High School,no customer email
2969,,Mission College Baseball,Steve Peterson,yes,,,,(408) 855-5007,"Mission College Baseball
Mission College Baseball
3000 Mission College Blvd
Santa Clara CA 95054
United States",Santa Clara,CA,95054,Mission College,no customer email
3044,,Servite Ambassadors,Gayle Peterson,yes,,,,,"Servite Ambassadors
Servite Ambassadors
1952 West La Palma Avenue
Anaheim CA 92801
United States",Anaheim,CA,92801,Servite High School,no customer email
3050,,Servite Choir,Steve Peterson,yes,,,,,"Servite Choir
Servite Choir
1952 West La Palma Avenue
Anaheim CA 92801
United States",Anaheim,CA,92801,Servite High School,no customer email
3064,,Servite Student Store,Gayle Peterson,yes,,,,,"Servite Student Store
Servite Student Store
1952 West La Palma Avenue
Anaheim CA 92801
United States",Anaheim,CA,92801,Servite High School,no customer email
3076,,St. John Bosco Water Polo,Chase Koissian,yes,,yes,chase@nationalsportsapparel.com,,"St. John Bosco Water Polo
Jeff Powers
13640 Bellflower Blvd
Bellflower CA 90706
United States",Bellflower,CA,90706,St. John Bosco High School,no customer email; had NSA-internal email (chase@nationalsportsapparel.com)
3100,,The King's Academy Softball,SBS,yes,,,,,"The King's Academy Softball
The King's Academy Softball
562 N. Britton Ave
Sunnyvale Ca 94085
United States",Sunnyvale,Ca,94085,The King's Academy School,no customer email
2851,,Bishop Alemany Band,Jered Hunt,yes,,,,,"Bishop Alemany Band
Bishop Alemany Band
11111 N Alemany Dr
Mission Hills CA 91345
United States",Mission Hills,CA,91345,Bishop Alemany HS,no customer email
2855,,Bishop Alemany Cross Country,Jered Hunt,yes,,,,,"Bishop Alemany Cross Country
Bishop Alemany Cross Country
11111 N Alemany Dr
Mission Hills CA 91345
United States",Mission Hills,CA,91345,Bishop Alemany HS,no customer email
3101,,The King's Academy Track & Field,SBS,yes,,,,,"The King's Academy Track & Field
The King's Academy Track & Field
562 N. Britton Ave.
Sunnyvale CA 94085
United States",Sunnyvale,CA,94085,The King's Academy School,no customer email
3103,,Tulare Union Girls Volleyball,Jered Hunt,yes,,,,,"Tulare Union Girls Volleyball
Tulare Union Girls Volleyball
755 E Tulare Ave
Tulare CA 93274
United States",Tulare,CA,93274,Tulare Union High School,no customer email
3121,,Villa Park HS Wrestling,Gayle Peterson,yes,,,,(714) 921-1844,"Villa Park HS Wrestling
Villa Park HS Wrestling
18042 Taft Ave.
Villa Park CA 92861
United States",Villa Park,CA,92861,Villa Park High School,no customer email
2955,,J Serra Admissions,Chase Koissian,yes,,yes,chase@nationalsportsapparel.com,(949) 493-9307 x1108,"J Serra Admissions
Bret Dahlson
26351 Junipero Serra Road
San Juan Capistrano CA 92675
United States",San Juan Capistrano,CA,92675,J Serra High School,no customer email; had NSA-internal email (chase@nationalsportsapparel.com)
2743,,Wrestling 316,Gayle Peterson,,yes,,Jeff@notarygo.com,,"Wrestling 316
Jeff Stone
United States",,,,,missing structured address
2899,,Concordia University Financial Aid,Chase Koissian,yes,,,,(949) 214-3069,"Concordia University Financial Aid
Financial Aid
1530 Concordia West
Irvine CA 92612
United States",Irvine,CA,92612,Concordia University Athletics,no customer email
2906,,Concordia University Registar,Chase Koissian,yes,,,,,"Concordia University Registar
Concordia University Registar
1530 Concordia West
Irvine CA 92612
United States",Irvine,CA,92612,Concordia University Athletics,no customer email
2690,,SoCal Summer League,Jered Hunt,,yes,,davidvieten@sslhockey.com,,"SoCal Summer League
David Vieten
United States",,,,,missing structured address
2694,,Sporting Club Verdugos,Jered Hunt,,yes,,scverdugos@gmail.com,(818) 640-8553,"Sporting Club Verdugos
Carlos Duarte II
United States",,,,,missing structured address
2700,,Sunny Hills High School,,yes,,,,,"Sunny Hills High School
Sunny Hills High School
1801 Lancer Way
Fullerton CA 92833
United States",Fullerton,CA,92833,,no customer email
2715,,Two Dogs Classic,Chase Koissian,,yes,,Joshua.Plemon@blueshieldca.com,,"Two Dogs Classic
Josh Plemon
United States",,,,,missing structured address
2717,,Union Mines Football,Steve Peterson,yes,,,,,"Union Mines Football
Union Mines Football
6530 Koki Ln
El Dorado CA 95623
United States",El Dorado,CA,95623,,no customer email
2721,,Valencia High School,,yes,,,,,"Valencia High School
Valencia High School
27801 Dickason Dr
Santa Clarita CA 91355
United States",Santa Clarita,CA,91355,,no customer email
2726,,Villa Park High School,Steve Peterson,yes,,yes,steve@nationalsportsapparel.com,(714) 628-4300,"Villa Park High School
Villa Park High School
18042 Taft Ave.
Villa Park CA 92861
United States",Villa Park,CA,92861,,no customer email; had NSA-internal email (steve@nationalsportsapparel.com)
2738,,Westmont Football,SBS,yes,,yes,jesse@nationalsportsapparel.com,,"Westmont Football
Westmont Football
4805 Westmont Ave
Campbell CA 95008
United States",Campbell,CA,95008,Westmont HS,no customer email; had NSA-internal email (jesse@nationalsportsapparel.com)
2744,,YAMA Sports,Steve Peterson,,yes,,coach.hideo@gmail.com,,"YAMA Sports
Coach Hideo
United States",,,,,missing structured address
2748,,Zero G Track and Field,SBS,,yes,,pahb21@yahoo.com,408-910=5086,"Zero G Track and Field
Paul Becker
United States",,,,,missing structured address
2661,,Sand Lot Baseball Academy,Jered Hunt,,yes,,sandlot.baseball@yahoo.com,,"Sand Lot Baseball Academy
Matt Gilmer
United States",,,,,missing structured address
2671,,Santa Barbara HS Basketball,Jered Hunt,yes,,,,,"Santa Barbara HS Basketball
Santa Barbara HS Basketball
700 E Anapamu St
Santa Barbara CA 93103
United States",Santa Barbara,CA,93103,Santa Barbara High School,no customer email
2675,,Santa Barbara HS Wrestling,Steve Peterson,yes,,,,,"Santa Barbara HS Wrestling
Santa Barbara HS Wrestling
700 E Anapamu St
Santa Barbara CA 93103
United States",Santa Barbara,CA,93103,Santa Barbara High School,no customer email
2681,,Saugus Cross Country,Chase Koissian,yes,,,,,"Saugus Cross Country
Saugus Cross Country
21900 Centurion Way
Santa Clarita CA 91350
United States",Santa Clarita,CA,91350,Saugus High School,no customer email
2629,,Patriot Swim Club,Jered Hunt,yes,yes,,,,"Patriot Swim Club
Patriot Swim Club
United States",,,,,no customer email; missing structured address
2631,,PCH Volleyball Club,Chase Koissian,,yes,,cmahle3@gmail.com,,"PCH Volleyball Club
PCH Volleyball Club
United States",,,,,missing structured address
2633,,Pinewood HS Baseball,SBS,yes,,,,(650) 209-3030,"Pinewood HS Baseball
David Kawamoto
327 Fremont Ave
Los Altos Ca 94024
United States",Los Altos,Ca,94024,,no customer email
2643,,Protons Basketball,Jered Hunt,,yes,,lanmnguyen@yahoo.com,(714) 350-7639,"Protons Basketball
Lan Nguyen
United States",,,,,missing structured address
2645,,Rapid Athlete Development Hockey,Jered Hunt,,yes,,brett@beebehockeycamp.com,,"Rapid Athlete Development Hockey
Rapid Athlete Development Hockey
United States",,,,,missing structured address
2647,,Rent Off the Grid,Gayle Peterson,,yes,,deborah@rentoffthegrid.com,(949) 244-8020,"Rent Off the Grid
Rent Off the Grid
United States",,,,,missing structured address
2655,,Saddleback Valley Christian Baseball,Chase Koissian,yes,,,,,"Saddleback Valley Christian Baseball
Saddleback Valley Christian Baseball
26333 Oso Rd.
San Juan Capistrano CA 92675
United States",San Juan Capistrano,CA,92675,,no customer email
2674,,Santa Barbara HS Water Polo,Steve Peterson,yes,,,,,"Santa Barbara HS Water Polo
Santa Barbara HS Water Polo
700 E Anapamu St
Santa Barbara CA 93103
United States",Santa Barbara,CA,93103,Santa Barbara High School,no customer email
2691,,South Bay Bolts,SBS,,yes,,calstevej@gmail.com,(253) 973-0462,"South Bay Bolts
Steven Johnson
San Jose  
United States",San Jose,,,,missing structured address
2696,,St. John Bosco High School,Chase Koissian,yes,yes,yes,chase@nationalsportsapparel.com,,"St. John Bosco High School
St. John Bosco High School
Bellflower CA 
United States",Bellflower,CA,,,no customer email; had NSA-internal email (chase@nationalsportsapparel.com); missing structured address
2706,,The Sporting Good,Steve Peterson,,yes,,thesportinggood@gmail.com,,"The Sporting Good
The Sporting Good
United States",,,,,missing structured address
2708,,Trabuco Hills HS Softball,Jered Hunt,,yes,,bmurphy1215@yahoo.com,,"Trabuco Hills HS Softball
Brendan Murphy
United States",,,,,missing structured address
2716,,UHSM Nashville,Jered Hunt,,yes,,cgein22@gmail.com,,"UHSM Nashville
Chrstina Gein
United States",,,,,missing structured address
2720,,USA Athletics Softball,Denis Bobarykin,,yes,,usaathletics18g@aol.com,(562) 716-8864,"USA Athletics Softball
Mike Rogers
United States",,,,,missing structured address
2733,,Westcliff University Softball,Chase Koissian,yes,,,,,"Westcliff University Softball
Samantha Shaffer
16715 Von Karman Ave
Irvine CA 92606
United States",Irvine,CA,92606,Westcliff College,no customer email
2616,,Orange HS Softball,Jered Hunt,,yes,,bruce.sanborn@yahoo.com,,"Orange HS Softball
Bruce Sanborn
Orange CA 92618
United States",Orange,CA,92618,,missing structured address
2567,,La Palma Padres,Chase Koissian,yes,yes,,,,"La Palma Padres
Shawn Gilbert
United States",,,,,no customer email; missing structured address
