sku,name,brand,color,category,retail_price,nsa_cost,available_sizes,vendor_name
FQ0150-011,Adidas Team Issue Pullover Hoodie - Team Collegiate Purple,Adidas,Team Collegiate Purple,Hoodies,70.00,35.00,"S,M,L,XL,2XL,3XL",Adidas
FQ0150-005,Adidas Team Issue Pullover Hoodie - Team Collegiate Red,Adidas,Team Collegiate Red,Hoodies,70.00,35.00,"S,M,L,XL,2XL,3XL",Adidas
FQ0150-013,Adidas Team Issue Pullover Hoodie - Team Gold,Adidas,Team Gold,Hoodies,70.00,35.00,"S,M,L,XL,2XL,3XL",Adidas
FQ0150-009,Adidas Team Issue Pullover Hoodie - Team Light Grey,Adidas,Team Light Grey,Hoodies,70.00,35.00,"S,M,L,XL,2XL,3XL",Adidas
FQ0150-007,Adidas Team Issue Pullover Hoodie - Team Maroon,Adidas,Team Maroon,Hoodies,70.00,35.00,"S,M,L,XL,2XL,3XL",Adidas
FQ0150-008,Adidas Team Issue Pullover Hoodie - Team Power Red,Adidas,Team Power Red,Hoodies,70.00,35.00,"S,M,L,XL,2XL,3XL",Adidas
FQ0150-004,Adidas Team Issue Pullover Hoodie - Team Royal Blue,Adidas,Team Royal Blue,Hoodies,70.00,35.00,"S,M,L,XL,2XL,3XL",Adidas
FQ0150-018,Adidas Team Issue Pullover Hoodie - Team Shock Pink,Adidas,Team Shock Pink,Hoodies,70.00,35.00,"S,M,L,XL,2XL,3XL",Adidas
FQ0150-002,Adidas Team Issue Pullover Hoodie - White,Adidas,White,Hoodies,70.00,35.00,"S,M,L,XL,2XL,3XL",Adidas
FQ0150-030,Adidas Team Issue Pullover Hoodie - White/Black,Adidas,White/Black,Hoodies,70.00,35.00,"S,M,L,XL,2XL,3XL",Adidas
IJ9400-001,Adidas Tiro 24 Sweat Hoodie - Black,Adidas,Black,Hoodies,65.00,32.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9400-015,Adidas Tiro 24 Sweat Hoodie - Dark Grey Heather,Adidas,Dark Grey Heather,Hoodies,65.00,32.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9400-033,Adidas Tiro 24 Sweat Hoodie - Green/White,Adidas,Green/White,Hoodies,65.00,32.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9400-027,Adidas Tiro 24 Sweat Hoodie - Grey Five,Adidas,Grey Five,Hoodies,65.00,32.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9400-026,Adidas Tiro 24 Sweat Hoodie - Medium Grey Heather,Adidas,Medium Grey Heather,Hoodies,65.00,32.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9400-003,Adidas Tiro 24 Sweat Hoodie - Navy,Adidas,Navy,Hoodies,65.00,32.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9400-029,Adidas Tiro 24 Sweat Hoodie - Navy/White,Adidas,Navy/White,Hoodies,65.00,32.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9400-020,Adidas Tiro 24 Sweat Hoodie - Night Grey,Adidas,Night Grey,Hoodies,65.00,32.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9400-010,Adidas Tiro 24 Sweat Hoodie - Onix/Grey,Adidas,Onix/Grey,Hoodies,65.00,32.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9400-032,Adidas Tiro 24 Sweat Hoodie - Red/White,Adidas,Red/White,Hoodies,65.00,32.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9400-031,Adidas Tiro 24 Sweat Hoodie - Royal/White,Adidas,Royal/White,Hoodies,65.00,32.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9400-011,Adidas Tiro 24 Sweat Hoodie - Team Collegiate Purple,Adidas,Team Collegiate Purple,Hoodies,65.00,32.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9400-005,Adidas Tiro 24 Sweat Hoodie - Team Collegiate Red,Adidas,Team Collegiate Red,Hoodies,65.00,32.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9400-006,Adidas Tiro 24 Sweat Hoodie - Team Dark Green,Adidas,Team Dark Green,Hoodies,65.00,32.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9400-019,Adidas Tiro 24 Sweat Hoodie - Team Kelly Green,Adidas,Team Kelly Green,Hoodies,65.00,32.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9400-009,Adidas Tiro 24 Sweat Hoodie - Team Light Grey,Adidas,Team Light Grey,Hoodies,65.00,32.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9400-012,Adidas Tiro 24 Sweat Hoodie - Team Orange,Adidas,Team Orange,Hoodies,65.00,32.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9400-008,Adidas Tiro 24 Sweat Hoodie - Team Power Red,Adidas,Team Power Red,Hoodies,65.00,32.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9400-018,Adidas Tiro 24 Sweat Hoodie - Team Shock Pink,Adidas,Team Shock Pink,Hoodies,65.00,32.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9400-002,Adidas Tiro 24 Sweat Hoodie - White,Adidas,White,Hoodies,65.00,32.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IJ9400-030,Adidas Tiro 24 Sweat Hoodie - White/Black,Adidas,White/Black,Hoodies,65.00,32.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IB4938-028,Adidas Campeon 23 Jersey - Black/White,Adidas,Black/White,Jerseys,35.00,17.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IB4938-021,Adidas Campeon 23 Jersey - Carbon,Adidas,Carbon,Jerseys,35.00,17.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IB4938-016,Adidas Campeon 23 Jersey - Collegiate Burgundy,Adidas,Collegiate Burgundy,Jerseys,35.00,17.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IB4938-015,Adidas Campeon 23 Jersey - Dark Grey Heather,Adidas,Dark Grey Heather,Jerseys,35.00,17.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IB4938-033,Adidas Campeon 23 Jersey - Green/White,Adidas,Green/White,Jerseys,35.00,17.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IB4938-027,Adidas Campeon 23 Jersey - Grey Five,Adidas,Grey Five,Jerseys,35.00,17.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IB4938-022,Adidas Campeon 23 Jersey - Legend Ink,Adidas,Legend Ink,Jerseys,35.00,17.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IB4938-029,Adidas Campeon 23 Jersey - Navy/White,Adidas,Navy/White,Jerseys,35.00,17.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IB4938-010,Adidas Campeon 23 Jersey - Onix/Grey,Adidas,Onix/Grey,Jerseys,35.00,17.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IB4938-031,Adidas Campeon 23 Jersey - Royal/White,Adidas,Royal/White,Jerseys,35.00,17.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IB4938-011,Adidas Campeon 23 Jersey - Team Collegiate Purple,Adidas,Team Collegiate Purple,Jerseys,35.00,17.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IB4938-005,Adidas Campeon 23 Jersey - Team Collegiate Red,Adidas,Team Collegiate Red,Jerseys,35.00,17.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IB4938-006,Adidas Campeon 23 Jersey - Team Dark Green,Adidas,Team Dark Green,Jerseys,35.00,17.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IB4938-017,Adidas Campeon 23 Jersey - Team Forest Green,Adidas,Team Forest Green,Jerseys,35.00,17.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IB4938-019,Adidas Campeon 23 Jersey - Team Kelly Green,Adidas,Team Kelly Green,Jerseys,35.00,17.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IB4938-012,Adidas Campeon 23 Jersey - Team Orange,Adidas,Team Orange,Jerseys,35.00,17.50,"XS,S,M,L,XL,2XL,3XL",Adidas
IB4938-018,Adidas Campeon 23 Jersey - Team Shock Pink,Adidas,Team Shock Pink,Jerseys,35.00,17.50,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6285-001,Adidas Condivo 22 Jersey - Black,Adidas,Black,Jerseys,50.00,25.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6285-028,Adidas Condivo 22 Jersey - Black/White,Adidas,Black/White,Jerseys,50.00,25.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6285-025,Adidas Condivo 22 Jersey - Dark Green,Adidas,Dark Green,Jerseys,50.00,25.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6285-015,Adidas Condivo 22 Jersey - Dark Grey Heather,Adidas,Dark Grey Heather,Jerseys,50.00,25.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6285-033,Adidas Condivo 22 Jersey - Green/White,Adidas,Green/White,Jerseys,50.00,25.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6285-027,Adidas Condivo 22 Jersey - Grey Five,Adidas,Grey Five,Jerseys,50.00,25.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6285-022,Adidas Condivo 22 Jersey - Legend Ink,Adidas,Legend Ink,Jerseys,50.00,25.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6285-026,Adidas Condivo 22 Jersey - Medium Grey Heather,Adidas,Medium Grey Heather,Jerseys,50.00,25.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6285-003,Adidas Condivo 22 Jersey - Navy,Adidas,Navy,Jerseys,50.00,25.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6285-029,Adidas Condivo 22 Jersey - Navy/White,Adidas,Navy/White,Jerseys,50.00,25.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6285-032,Adidas Condivo 22 Jersey - Red/White,Adidas,Red/White,Jerseys,50.00,25.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6285-031,Adidas Condivo 22 Jersey - Royal/White,Adidas,Royal/White,Jerseys,50.00,25.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6285-023,Adidas Condivo 22 Jersey - Scarlet,Adidas,Scarlet,Jerseys,50.00,25.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6285-014,Adidas Condivo 22 Jersey - Team Collegiate Navy,Adidas,Team Collegiate Navy,Jerseys,50.00,25.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6285-005,Adidas Condivo 22 Jersey - Team Collegiate Red,Adidas,Team Collegiate Red,Jerseys,50.00,25.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6285-006,Adidas Condivo 22 Jersey - Team Dark Green,Adidas,Team Dark Green,Jerseys,50.00,25.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6285-009,Adidas Condivo 22 Jersey - Team Light Grey,Adidas,Team Light Grey,Jerseys,50.00,25.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6285-004,Adidas Condivo 22 Jersey - Team Royal Blue,Adidas,Team Royal Blue,Jerseys,50.00,25.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6285-018,Adidas Condivo 22 Jersey - Team Shock Pink,Adidas,Team Shock Pink,Jerseys,50.00,25.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6285-002,Adidas Condivo 22 Jersey - White,Adidas,White,Jerseys,50.00,25.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HA6285-030,Adidas Condivo 22 Jersey - White/Black,Adidas,White/Black,Jerseys,50.00,25.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GP6480-028,Adidas Creator 365 Basketball Jersey - Black/White,Adidas,Black/White,Jerseys,40.00,20.00,"S,M,L,XL,2XL,3XL",Adidas
GP6480-024,Adidas Creator 365 Basketball Jersey - Bold Blue,Adidas,Bold Blue,Jerseys,40.00,20.00,"S,M,L,XL,2XL,3XL",Adidas
GP6480-016,Adidas Creator 365 Basketball Jersey - Collegiate Burgundy,Adidas,Collegiate Burgundy,Jerseys,40.00,20.00,"S,M,L,XL,2XL,3XL",Adidas
GP6480-033,Adidas Creator 365 Basketball Jersey - Green/White,Adidas,Green/White,Jerseys,40.00,20.00,"S,M,L,XL,2XL,3XL",Adidas
GP6480-027,Adidas Creator 365 Basketball Jersey - Grey Five,Adidas,Grey Five,Jerseys,40.00,20.00,"S,M,L,XL,2XL,3XL",Adidas
GP6480-022,Adidas Creator 365 Basketball Jersey - Legend Ink,Adidas,Legend Ink,Jerseys,40.00,20.00,"S,M,L,XL,2XL,3XL",Adidas
GP6480-026,Adidas Creator 365 Basketball Jersey - Medium Grey Heather,Adidas,Medium Grey Heather,Jerseys,40.00,20.00,"S,M,L,XL,2XL,3XL",Adidas
GP6480-020,Adidas Creator 365 Basketball Jersey - Night Grey,Adidas,Night Grey,Jerseys,40.00,20.00,"S,M,L,XL,2XL,3XL",Adidas
GP6480-010,Adidas Creator 365 Basketball Jersey - Onix/Grey,Adidas,Onix/Grey,Jerseys,40.00,20.00,"S,M,L,XL,2XL,3XL",Adidas
GP6480-014,Adidas Creator 365 Basketball Jersey - Team Collegiate Navy,Adidas,Team Collegiate Navy,Jerseys,40.00,20.00,"S,M,L,XL,2XL,3XL",Adidas
GP6480-011,Adidas Creator 365 Basketball Jersey - Team Collegiate Purple,Adidas,Team Collegiate Purple,Jerseys,40.00,20.00,"S,M,L,XL,2XL,3XL",Adidas
GP6480-005,Adidas Creator 365 Basketball Jersey - Team Collegiate Red,Adidas,Team Collegiate Red,Jerseys,40.00,20.00,"S,M,L,XL,2XL,3XL",Adidas
GP6480-006,Adidas Creator 365 Basketball Jersey - Team Dark Green,Adidas,Team Dark Green,Jerseys,40.00,20.00,"S,M,L,XL,2XL,3XL",Adidas
GP6480-017,Adidas Creator 365 Basketball Jersey - Team Forest Green,Adidas,Team Forest Green,Jerseys,40.00,20.00,"S,M,L,XL,2XL,3XL",Adidas
GP6480-013,Adidas Creator 365 Basketball Jersey - Team Gold,Adidas,Team Gold,Jerseys,40.00,20.00,"S,M,L,XL,2XL,3XL",Adidas
GP6480-019,Adidas Creator 365 Basketball Jersey - Team Kelly Green,Adidas,Team Kelly Green,Jerseys,40.00,20.00,"S,M,L,XL,2XL,3XL",Adidas
GP6480-009,Adidas Creator 365 Basketball Jersey - Team Light Grey,Adidas,Team Light Grey,Jerseys,40.00,20.00,"S,M,L,XL,2XL,3XL",Adidas
GP6480-008,Adidas Creator 365 Basketball Jersey - Team Power Red,Adidas,Team Power Red,Jerseys,40.00,20.00,"S,M,L,XL,2XL,3XL",Adidas
GP6480-004,Adidas Creator 365 Basketball Jersey - Team Royal Blue,Adidas,Team Royal Blue,Jerseys,40.00,20.00,"S,M,L,XL,2XL,3XL",Adidas
GP6480-018,Adidas Creator 365 Basketball Jersey - Team Shock Pink,Adidas,Team Shock Pink,Jerseys,40.00,20.00,"S,M,L,XL,2XL,3XL",Adidas
GP6480-030,Adidas Creator 365 Basketball Jersey - White/Black,Adidas,White/Black,Jerseys,40.00,20.00,"S,M,L,XL,2XL,3XL",Adidas
HB0573-001,Adidas Entrada 22 Jersey - Black,Adidas,Black,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HB0573-024,Adidas Entrada 22 Jersey - Bold Blue,Adidas,Bold Blue,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HB0573-021,Adidas Entrada 22 Jersey - Carbon,Adidas,Carbon,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HB0573-015,Adidas Entrada 22 Jersey - Dark Grey Heather,Adidas,Dark Grey Heather,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HB0573-027,Adidas Entrada 22 Jersey - Grey Five,Adidas,Grey Five,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HB0573-022,Adidas Entrada 22 Jersey - Legend Ink,Adidas,Legend Ink,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HB0573-026,Adidas Entrada 22 Jersey - Medium Grey Heather,Adidas,Medium Grey Heather,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HB0573-003,Adidas Entrada 22 Jersey - Navy,Adidas,Navy,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HB0573-020,Adidas Entrada 22 Jersey - Night Grey,Adidas,Night Grey,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HB0573-031,Adidas Entrada 22 Jersey - Royal/White,Adidas,Royal/White,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HB0573-023,Adidas Entrada 22 Jersey - Scarlet,Adidas,Scarlet,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HB0573-005,Adidas Entrada 22 Jersey - Team Collegiate Red,Adidas,Team Collegiate Red,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HB0573-006,Adidas Entrada 22 Jersey - Team Dark Green,Adidas,Team Dark Green,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HB0573-017,Adidas Entrada 22 Jersey - Team Forest Green,Adidas,Team Forest Green,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HB0573-013,Adidas Entrada 22 Jersey - Team Gold,Adidas,Team Gold,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HB0573-012,Adidas Entrada 22 Jersey - Team Orange,Adidas,Team Orange,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
HB0573-008,Adidas Entrada 22 Jersey - Team Power Red,Adidas,Team Power Red,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
FI4553-001,Adidas Regista 20 Jersey - Black,Adidas,Black,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
FI4553-028,Adidas Regista 20 Jersey - Black/White,Adidas,Black/White,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
FI4553-024,Adidas Regista 20 Jersey - Bold Blue,Adidas,Bold Blue,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
FI4553-021,Adidas Regista 20 Jersey - Carbon,Adidas,Carbon,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
FI4553-016,Adidas Regista 20 Jersey - Collegiate Burgundy,Adidas,Collegiate Burgundy,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
FI4553-025,Adidas Regista 20 Jersey - Dark Green,Adidas,Dark Green,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
FI4553-015,Adidas Regista 20 Jersey - Dark Grey Heather,Adidas,Dark Grey Heather,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
FI4553-027,Adidas Regista 20 Jersey - Grey Five,Adidas,Grey Five,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
FI4553-022,Adidas Regista 20 Jersey - Legend Ink,Adidas,Legend Ink,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
FI4553-026,Adidas Regista 20 Jersey - Medium Grey Heather,Adidas,Medium Grey Heather,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
FI4553-003,Adidas Regista 20 Jersey - Navy,Adidas,Navy,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
FI4553-020,Adidas Regista 20 Jersey - Night Grey,Adidas,Night Grey,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
FI4553-010,Adidas Regista 20 Jersey - Onix/Grey,Adidas,Onix/Grey,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
FI4553-031,Adidas Regista 20 Jersey - Royal/White,Adidas,Royal/White,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
FI4553-014,Adidas Regista 20 Jersey - Team Collegiate Navy,Adidas,Team Collegiate Navy,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
FI4553-005,Adidas Regista 20 Jersey - Team Collegiate Red,Adidas,Team Collegiate Red,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
FI4553-019,Adidas Regista 20 Jersey - Team Kelly Green,Adidas,Team Kelly Green,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
FI4553-007,Adidas Regista 20 Jersey - Team Maroon,Adidas,Team Maroon,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
FI4553-012,Adidas Regista 20 Jersey - Team Orange,Adidas,Team Orange,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
FI4553-008,Adidas Regista 20 Jersey - Team Power Red,Adidas,Team Power Red,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
FI4553-004,Adidas Regista 20 Jersey - Team Royal Blue,Adidas,Team Royal Blue,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
FI4553-018,Adidas Regista 20 Jersey - Team Shock Pink,Adidas,Team Shock Pink,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
FI4553-030,Adidas Regista 20 Jersey - White/Black,Adidas,White/Black,Jerseys,30.00,15.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GP6513-028,Adidas Reversible Basketball Jersey - Black/White,Adidas,Black/White,Jerseys,45.00,22.50,"S,M,L,XL,2XL,3XL",Adidas
GP6513-016,Adidas Reversible Basketball Jersey - Collegiate Burgundy,Adidas,Collegiate Burgundy,Jerseys,45.00,22.50,"S,M,L,XL,2XL,3XL",Adidas
GP6513-015,Adidas Reversible Basketball Jersey - Dark Grey Heather,Adidas,Dark Grey Heather,Jerseys,45.00,22.50,"S,M,L,XL,2XL,3XL",Adidas
GP6513-027,Adidas Reversible Basketball Jersey - Grey Five,Adidas,Grey Five,Jerseys,45.00,22.50,"S,M,L,XL,2XL,3XL",Adidas
GP6513-022,Adidas Reversible Basketball Jersey - Legend Ink,Adidas,Legend Ink,Jerseys,45.00,22.50,"S,M,L,XL,2XL,3XL",Adidas
GP6513-003,Adidas Reversible Basketball Jersey - Navy,Adidas,Navy,Jerseys,45.00,22.50,"S,M,L,XL,2XL,3XL",Adidas
GP6513-029,Adidas Reversible Basketball Jersey - Navy/White,Adidas,Navy/White,Jerseys,45.00,22.50,"S,M,L,XL,2XL,3XL",Adidas
GP6513-020,Adidas Reversible Basketball Jersey - Night Grey,Adidas,Night Grey,Jerseys,45.00,22.50,"S,M,L,XL,2XL,3XL",Adidas
GP6513-032,Adidas Reversible Basketball Jersey - Red/White,Adidas,Red/White,Jerseys,45.00,22.50,"S,M,L,XL,2XL,3XL",Adidas
GP6513-017,Adidas Reversible Basketball Jersey - Team Forest Green,Adidas,Team Forest Green,Jerseys,45.00,22.50,"S,M,L,XL,2XL,3XL",Adidas
GP6513-019,Adidas Reversible Basketball Jersey - Team Kelly Green,Adidas,Team Kelly Green,Jerseys,45.00,22.50,"S,M,L,XL,2XL,3XL",Adidas
GP6513-007,Adidas Reversible Basketball Jersey - Team Maroon,Adidas,Team Maroon,Jerseys,45.00,22.50,"S,M,L,XL,2XL,3XL",Adidas
GP6513-008,Adidas Reversible Basketball Jersey - Team Power Red,Adidas,Team Power Red,Jerseys,45.00,22.50,"S,M,L,XL,2XL,3XL",Adidas
GP6513-002,Adidas Reversible Basketball Jersey - White,Adidas,White,Jerseys,45.00,22.50,"S,M,L,XL,2XL,3XL",Adidas
GP6513-030,Adidas Reversible Basketball Jersey - White/Black,Adidas,White/Black,Jerseys,45.00,22.50,"S,M,L,XL,2XL,3XL",Adidas
GN5742-028,Adidas Squadra 21 Jersey - Black/White,Adidas,Black/White,Jerseys,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GN5742-024,Adidas Squadra 21 Jersey - Bold Blue,Adidas,Bold Blue,Jerseys,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GN5742-016,Adidas Squadra 21 Jersey - Collegiate Burgundy,Adidas,Collegiate Burgundy,Jerseys,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GN5742-025,Adidas Squadra 21 Jersey - Dark Green,Adidas,Dark Green,Jerseys,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GN5742-022,Adidas Squadra 21 Jersey - Legend Ink,Adidas,Legend Ink,Jerseys,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GN5742-003,Adidas Squadra 21 Jersey - Navy,Adidas,Navy,Jerseys,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GN5742-029,Adidas Squadra 21 Jersey - Navy/White,Adidas,Navy/White,Jerseys,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GN5742-020,Adidas Squadra 21 Jersey - Night Grey,Adidas,Night Grey,Jerseys,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GN5742-031,Adidas Squadra 21 Jersey - Royal/White,Adidas,Royal/White,Jerseys,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GN5742-023,Adidas Squadra 21 Jersey - Scarlet,Adidas,Scarlet,Jerseys,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GN5742-014,Adidas Squadra 21 Jersey - Team Collegiate Navy,Adidas,Team Collegiate Navy,Jerseys,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GN5742-005,Adidas Squadra 21 Jersey - Team Collegiate Red,Adidas,Team Collegiate Red,Jerseys,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GN5742-017,Adidas Squadra 21 Jersey - Team Forest Green,Adidas,Team Forest Green,Jerseys,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GN5742-013,Adidas Squadra 21 Jersey - Team Gold,Adidas,Team Gold,Jerseys,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GN5742-019,Adidas Squadra 21 Jersey - Team Kelly Green,Adidas,Team Kelly Green,Jerseys,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GN5742-009,Adidas Squadra 21 Jersey - Team Light Grey,Adidas,Team Light Grey,Jerseys,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GN5742-008,Adidas Squadra 21 Jersey - Team Power Red,Adidas,Team Power Red,Jerseys,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GN5742-018,Adidas Squadra 21 Jersey - Team Shock Pink,Adidas,Team Shock Pink,Jerseys,28.00,14.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GN7624-024,Adidas Striped 21 Jersey - Bold Blue,Adidas,Bold Blue,Jerseys,32.00,16.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GN7624-021,Adidas Striped 21 Jersey - Carbon,Adidas,Carbon,Jerseys,32.00,16.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GN7624-016,Adidas Striped 21 Jersey - Collegiate Burgundy,Adidas,Collegiate Burgundy,Jerseys,32.00,16.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GN7624-025,Adidas Striped 21 Jersey - Dark Green,Adidas,Dark Green,Jerseys,32.00,16.00,"XS,S,M,L,XL,2XL,3XL",Adidas
GN7624-015,Adidas Striped 21 Jersey - Dark Grey Heather,Adidas,Dark Grey Heather,Jerseys,32.00,16.00,"XS,S,M,L,XL,2XL,3XL",Adidas
